x,y
-16.06814008290014,-0.7153752295865332
-16.07994277600035,-0.709568500185815
-16.091780811861973,-0.7038065926667693
-16.10400558833502,-0.6979139945443829
-16.115896128548258,-0.6922382995374484
-16.12780381292766,-0.6866110365291076
-16.14008607551699,-0.680867799080005
-16.15202298248127,-0.6753451741695121
-16.163986249584653,-0.6698672936068022
-16.1763379580761,-0.6642693971473826
-16.18835192058658,-0.6588806536608163
-16.200390523879996,-0.6535364676825342
-16.212817250088335,-0.6480785324066798
-16.224890847875063,-0.642832074512331
-16.236963663949936,-0.6376441929365475
-16.249429462167868,-0.6323576611016684
-16.261560845453822,-0.6272803078116532
-16.273716085137828,-0.6222638717706807
-16.286272178114,-0.6171612305002767
-16.298489142943748,-0.6122731022747534
-16.310729252573292,-0.607452830995331
-16.32335711719576,-0.6025612208880359
-16.335645056160573,-0.5978799724554342
-16.347940176574394,-0.5932728464225583
-16.360651343805735,-0.5885858046215185
-16.373014867967317,-0.584100838638293
-16.38540938789647,-0.5796734972221866
-16.39820150491639,-0.5751713416727275
-16.410622527293153,-0.5708641747984702
-16.423077641089844,-0.5666065897174606
-16.435928504160294,-0.5622780508435712
-16.448412919898583,-0.5581362065890453
-16.460918906266752,-0.5540459821640611
-16.47382673680711,-0.5498812679006907
-16.486373801057045,-0.5458882629825081
-16.498934884735117,-0.5419419624405588
-16.511883972770338,-0.5379212421864331
-16.524475905985547,-0.5340581636198165
-16.53707652134156,-0.5302446508458488
-16.550071263222662,-0.5263751691080899
-16.56269888311727,-0.52267673134135
-16.575349082316432,-0.5190275524455382
-16.588397971558347,-0.5153149339200013
-16.601060737661335,-0.5117614472198636
-16.613743768060996,-0.5082537063313264
-16.626831648447403,-0.504694194593343
-16.639550255003595,-0.501293474562413
-16.652276978168842,-0.4979472019513482
-16.665405412121316,-0.49455288906676337
-16.67816286599557,-0.49131022899791227
-16.69093024861906,-0.4881181728394014
-16.704093515918206,-0.4848783426074608
-16.71688957438978,-0.4817792335488331
-16.7297038921981,-0.478722700585721
-16.742919400766397,-0.4756166059693343
-16.75576231218716,-0.47264304636280885
-16.768598048301925,-0.4697110748119844
-16.78184093725259,-0.4667202872722642
-16.794688105581198,-0.4638518319935455
-16.807554705447,-0.46100946521737973
-16.82082049401916,-0.4581106839010833
-16.833707025340484,-0.4553255417741158
-16.84660600084495,-0.4525675830298939
-16.859896918679937,-0.44975388783436004
-16.872798663242797,-0.4470441389436687
-16.885704874828367,-0.44435545337018323
-16.898999194893747,-0.44160624400658016
-16.91191342715095,-0.43895469331273074
-16.92483567956835,-0.436320272598217
-16.938162328545268,-0.4336196956535454
-16.95110160490318,-0.4310102603953114
-16.964037693499595,-0.4284150367724368
-16.97736162049107,-0.42576119778162536
-16.99028562894018,-0.4232132493603426
-17.003218829725068,-0.42068719482250994
-17.016543677987208,-0.4181160701321807
-17.029488955349315,-0.41565540921681066
-17.042445315872172,-0.4132292508480948
-17.055808273687198,-0.410764040465299
-17.068779511289097,-0.40840703484823526
-17.081748466967657,-0.4060858710177275
-17.095094353195297,-0.40373582753776094
-17.108069104619723,-0.40149029851896334
-17.12105420850567,-0.3992819769293522
-17.134437109510237,-0.39705286551769636
-17.14743901909191,-0.3949395108798886
-17.16045015295685,-0.3928761281991581
-17.17385907507752,-0.39080164230242775
-17.18686203119057,-0.38883768068012464
-17.19987893631387,-0.3869169431172871
-17.213308406724554,-0.3849782089082187
-17.226353439120917,-0.38313016792108695
-17.23940807179066,-0.38131544317373994
-17.252873347439333,-0.37947596258597105
-17.265951188043054,-0.37771633323711445
-17.279028679597765,-0.37598433321301317
-17.29249332522479,-0.3742269348119489
-17.305565264097126,-0.37253887806943436
-17.318641809594236,-0.3708683081309507
-17.33212178080439,-0.36916505011258277
-17.345209445383478,-0.36753211520374807
-17.35830568882483,-0.3659211452029708
-17.371805264188794,-0.3642843414541287
-17.38489002810828,-0.36272041806919886
-17.397970622600013,-0.3611756298656522
-17.411457199548664,-0.3596031962838137
-17.424556036402663,-0.3580938423282414
-17.437661409189282,-0.3565990837179554
-17.451171060226716,-0.35507421685376517
-17.464286148087425,-0.35361319955927295
-17.477406275001876,-0.35217514709218783
-17.490906783720508,-0.35072067599961265
-17.50401072572524,-0.3493294560219738
-17.517120419694095,-0.3479538050299922
-17.530633529612725,-0.3465527997465145
-17.54375028831431,-0.345213548013517
-17.556874302487973,-0.3438987218579043
-17.57040407587925,-0.3425692697560058
-17.583540746776958,-0.34130340478360227
-17.59665926001433,-0.34006476894553267
-17.61017239266185,-0.33881807524150204
-17.6232930633795,-0.3376370203817587
-17.63642254929783,-0.336482830459673
-17.64995743578202,-0.33532032442570153
-17.66310135630784,-0.3342179073207339
-17.676243732870343,-0.3331459847830382
-17.689784901150627,-0.33207784614667846
-17.70291721755968,-0.33107711535278805
-17.716051892935084,-0.33010894682472885
-17.72958992389093,-0.3291433661412743
-17.742736665120606,-0.328237137585347
-17.755883618535748,-0.32736692799063544
-17.769435861182213,-0.3265137340028699
-17.782591732944482,-0.32572775134170145
-17.795700774904695,-0.3249889832107996
-17.80923978713396,-0.3242797404360341
-17.822380982313103,-0.32364577921297566
-17.83552634495016,-0.32306580665357426
-17.84907740454845,-0.3225247273975387
-17.862236980422853,-0.322054398814662
-17.8753969013951,-0.321640940169988
-17.88894582972469,-0.3212772813884342
-17.902099755395984,-0.32098276198702896
-17.91528582013635,-0.32075027705791553
-17.928826118682988,-0.3205854278859244
-17.94197239333189,-0.32049905895495373
-17.955119050584493,-0.3204887385096648
-17.968667744957642,-0.3205615408505609
-17.98181394422757,-0.32071280785337897
-17.994930059820103,-0.32094436090603823
-18.00846657252842,-0.3212720998585819
-18.02160490396652,-0.32167762343073425
-18.034734633406742,-0.32217327604437973
-18.04824936325943,-0.32278536614235276
-18.06136585404651,-0.3234787207801612
-18.0744667476725,-0.3242745297417284
-18.08793990657633,-0.3252069421563948
-18.101026346310825,-0.32622282517333473
-18.114101523067983,-0.3273504684594546
-18.127562133434388,-0.3286334924695468
-18.140609804365184,-0.3299963644837645
-18.153638217567824,-0.33148124146122726
-18.167041596690964,-0.3331469931566873
-18.180028902234238,-0.3348951465036228
-18.193004910714524,-0.3367703509518716
-18.20635861642405,-0.33883142557545765
-18.219304487036826,-0.3409572166181939
-18.23222958864774,-0.3432073025558228
-18.245518245309768,-0.34565650301939604
-18.25836592341161,-0.34815900343358214
-18.271189884570628,-0.3507898015629281
-18.28438435127015,-0.3536383014006651
-18.297164340485473,-0.3565352901249604
-18.309921951681815,-0.3595616275128645
-18.32303956889534,-0.3628122227732484
-18.335743655954392,-0.36609552533854284
-18.348415292614877,-0.3695023832642438
-18.36142486955205,-0.3731165803303525
-18.373999198905743,-0.3767604458932505
-18.38655526920718,-0.3805298212348899
-18.39946222914965,-0.3845323148534994
-18.41195871155532,-0.38853201100587015
-18.424413798310713,-0.3926477646070625
-18.437204204517048,-0.39701780951875537
-18.449570031559798,-0.40138209711373307
-18.461889414602897,-0.4058670347426598
-18.474502838659898,-0.4106021456851764
-18.48672310584899,-0.41532828032870317
-18.498904929716087,-0.4201747846636609
-18.51141173555384,-0.42529246384673924
-18.52350369725294,-0.4303782099757873
-18.535540784345162,-0.4355767657547449
-18.54788073470571,-0.44105333569524535
-18.55980617086867,-0.44649658544635756
-18.571672468856704,-0.4520620974389397
-18.583791905843572,-0.4579020292513622
-18.59554520004895,-0.4637118785035213
-18.607242521375703,-0.46963705705460407
-18.61919097258938,-0.47584430202654915
-18.630750950594507,-0.48200860032719667
-18.64224662654655,-0.4882974471811522
-18.654032525244098,-0.49490625794709786
-18.665409082694477,-0.5014363585623683
-18.676714570901108,-0.50807541495111
-18.688256299229703,-0.5150085018133981
-18.69943265236873,-0.5218620125537609
-18.710549865532226,-0.5288156072900935
-18.72194532270428,-0.5360841606806162
-18.732948201197587,-0.5432371978365844
-18.74389379013266,-0.5504866964157629
-18.755112831173317,-0.5580555046428177
-18.765938063767845,-0.5654910831637135
-18.776691002227476,-0.5729875591031479
-18.787699929290074,-0.5808213998173473
-18.798312761713625,-0.5885166027398658
-18.80885838561997,-0.5963115357486914
-18.819652580879026,-0.6044465665602916
-18.830050709882762,-0.6124423314178826
-18.840369982004248,-0.6205430716699522
-18.850911453686567,-0.6289920466164379
-18.861046812707617,-0.6372891273786703
-18.87108278324499,-0.6456842730724266
-18.881341215774817,-0.654454819469744
-18.89120893058207,-0.663075584042959
-18.900989711234892,-0.671802511963811
-18.910972869119583,-0.6809022702662875
-18.920560360582584,-0.6898297135994562
-18.930058166867767,-0.6988608030746511
-18.939745250631923,-0.7082697626676221
-18.949055171945183,-0.7175018771693555
-18.95826137912567,-0.7268163241377512
-18.96765779989458,-0.7365179006430345
-18.976675681469917,-0.7460263652742969
-18.98558491432576,-0.755623982798653
-18.994660472172328,-0.7656148430185807
-19.00336883436996,-0.7754097640203081
-19.011977828076418,-0.785298048982184
-19.02074034202249,-0.7955799600814538
-19.02913307839623,-0.8056381681044941
-19.03742509538159,-0.815782893106671
-19.045859065137233,-0.8263175626783901
-19.053940003241692,-0.8366254737366713
-19.0619182287435,-0.8470200762229809
-19.0700293378441,-0.8578186210565477
-19.077802995436915,-0.8683874270160936
-19.085478589624714,-0.8790329594748232
-19.093279184607105,-0.8900746928883372
-19.100742055502227,-0.9008270562625812
-19.108104555614826,-0.9116738586056179
-19.11558618875175,-0.9229199197488811
-19.12273976023468,-0.9339015983980011
-19.129785351306435,-0.9449587068962767
-19.13693079117281,-0.9564288046166523
-19.143762153692737,-0.9676376736265784
-19.150486172871954,-0.9788999792388318
-19.157306091354524,-0.9905654590628222
-19.163805736871325,-1.0019185249833116
-19.170228111647557,-1.013358619677666
-19.176745666764653,-1.025203306836054
-19.182975823030375,-1.0367575303425602
-19.18911649047652,-1.048369464155767
-19.195345989199556,-1.060375805723982
-19.201301787528227,-1.072074993073765
-19.20717474309642,-1.0838251611588199
-19.213132658925627,-1.0959649268218354
-19.21883035421739,-1.1077933738956582
-19.22444631256751,-1.1196672712141393
-19.2301465851553,-1.1319455669864
-19.235592866654244,-1.1438990800640254
-19.2409596902934,-1.1558903328422248
-19.246411177935162,-1.1682855510060124
-19.251625181116786,-1.1803525792641227
-19.256766134722035,-1.1924573313783728
-19.261980138152605,-1.2049498183821261
-19.26696702883243,-1.2171107510774593
-19.27188413328603,-1.229305578017648
-19.27687427072008,-1.2418849260072162
-19.28165478622356,-1.2541337609935663
-19.286368813992755,-1.2664113920655808
-19.291161632191077,-1.2790949776668732
-19.295751962286005,-1.2914292526615718
-19.300276687132357,-1.3037768084751784
-19.30487325030971,-1.3165255594257224
-19.309263565810245,-1.3289090158106265
-19.31359222880427,-1.3413206263879056
-19.31798989904098,-1.354139649912461
-19.32219869838429,-1.366606860458015
-19.326348613123766,-1.3790983425223835
-19.330563877608267,-1.3919916779714683
-19.33459512826552,-1.4045197942085037
-19.338566789402602,-1.4170616896708716
-19.34258711019824,-1.4299748582709977
-19.34643007158248,-1.4425478154618099
-19.35020952725809,-1.4551446668763204
-19.354045336977165,-1.4681543880287784
-19.35771616423895,-1.480802315370841
-19.36133419942019,-1.4934662662790228
-19.36500652674888,-1.5065170168841613
-19.368523326180657,-1.5191875004953619
-19.37200104762952,-1.531881785321689
-19.375532347494538,-1.5449685861731848
-19.37890704730247,-1.55768982772112
-19.38222973603485,-1.570429862550963
-19.385599910493053,-1.5835762452142443
-19.388740884382784,-1.5960606502045003
-19.391717895446696,-1.6081296891573402
-19.39465406196078,-1.620308349054583
-19.397395712310633,-1.631844714099027
-19.40000999657268,-1.6430094417319356
-19.402588781431028,-1.6540371265640685
-19.405011368748948,-1.6642068861175914
-19.40738435229169,-1.673787552671203
-19.40979949835661,-1.682985232716291
-19.412121503067354,-1.691214553135981
-19.4144134247808,-1.6987134271408433
-19.41675052581655,-1.7057258410823541
-19.419053079937186,-1.7121037301466129
-19.42134789526925,-1.7180544408764689
-19.42364902973908,-1.7237122926727224
-19.4257716318518,-1.7287189879312863
-19.427755659497308,-1.7332424755732125
-19.429610918632516,-1.7373733837262997
-19.431187234291208,-1.7408372203896385
-19.432514992794378,-1.7437475957663886
-19.433600011761897,-1.7461459707570886
-19.434365463697723,-1.7478715708028831
-19.43485511276671,-1.7490097839581875
-19.435091428127507,-1.7495800292452146
-19.435134429717188,-1.7496852137505452
-19.435166859667095,-1.7497698224705052
-19.43519819751233,-1.7498570015991723
-19.435220993528638,-1.7499236199247283
-19.43525168382651,-1.7500220031221585
-19.435281822736872,-1.750126863414728
-19.435309932197562,-1.750233144559549
-19.435336845295783,-1.7503442992021148
-19.43536213473969,-1.7504588073522704
-19.435386186718674,-1.7505800839666945
-19.435409567957404,-1.750712351426595
-19.435431079104447,-1.7508496922206342
-19.435450062128687,-1.7509891412860707
-19.43546702808149,-1.7511351611797712
-19.43548216023921,-1.7512923610386564
-19.43549402642498,-1.7514464325651593
-19.435503511681635,-1.7516119292480885
-19.435510372401392,-1.7517917193953347
-19.43551405801967,-1.7519757950456383
-19.435514320642977,-1.7521789379772446
-19.435509517335,-1.7524346268161424
-19.435499142829382,-1.752719984327104
-19.435485155777613,-1.752987224261183
-19.43547037654048,-1.753208184852185
-19.435451995504593,-1.7534255329018575
-19.435429303612015,-1.7536488669243515
-19.435401227129038,-1.7538852427329235
-19.43536929840748,-1.7541203713195899
-19.435333450993696,-1.7543557622763164
-19.435291450859157,-1.7546038887382998
-19.435245698272777,-1.7548496774210096
-19.43519273892145,-1.7551106913513477
-19.4351342125561,-1.7553777392161798
-19.435072328869683,-1.7556404537191612
-19.435005253140982,-1.755906944028063
-19.43493088203046,-1.756184481328245
-19.4348549215343,-1.7564513437915892
-19.434772879071712,-1.7567234426605718
-19.434694575447413,-1.7569712453457091
-19.434618755506627,-1.7571997199931957
-19.434527286464924,-1.7574626945781509
-19.43441830826087,-1.757762227775883
-19.434306851390087,-1.7580554559593875
-19.43418947525376,-1.7583519635275844
-19.434062213023957,-1.7586609109258196
-19.433932448211674,-1.7589641161061016
-19.433798774550084,-1.7592653307641326
-19.433651645330713,-1.7595851403875469
-19.433499326415422,-1.7599049804166045
-19.43334285128002,-1.7602230378956136
-19.433174547496638,-1.760554254674211
-19.43300413761302,-1.760879231630219
-19.43282654019849,-1.7612078604619255
-19.43263608101192,-1.7615499550631428
-19.432443871830806,-1.7618853217127657
-19.43224418066417,-1.7622241646473797
-19.432034093959825,-1.762570945552816
-19.431819241349217,-1.7629160416303498
-19.431596531098165,-1.763264575775925
-19.43135901854518,-1.763626800802663
-19.43112059205873,-1.7639813354958496
-19.43087412235034,-1.7643389806249803
-19.430611856446596,-1.7647103996189333
-19.4303531007502,-1.7650682038583196
-19.430082096404867,-1.76543428576106
-19.429794177516193,-1.7658143529642474
-19.42950630909383,-1.7661858344196988
-19.429209868652293,-1.7665600609071037
-19.428895594652065,-1.766948183647948
-19.428581900829,-1.767327298087304
-19.428264133618917,-1.7677033515921454
-19.42792278521935,-1.76809881912738
-19.42758246956717,-1.7684849976827746
-19.42723311394714,-1.7688735211453546
-19.426863984058567,-1.769275820168292
-19.42649686007063,-1.769668022768202
-19.4261207477548,-1.770062095838256
-19.425729479128453,-1.7704641311368792
-19.425335503051645,-1.7708611445022973
-19.42492671773789,-1.771265426482809
-19.424501797783766,-1.7716778923564012
-19.424080376725964,-1.7720793986194807
-19.423649865222913,-1.7724821995192404
-19.423197282272483,-1.7728977641659989
-19.42275144577667,-1.7732995835599275
-19.422313677084933,-1.7736875502699068
-19.42188345394834,-1.7740624281377382
-19.421441057892228,-1.7744413309850784
-19.42095999989562,-1.77484656986359
-19.42044877967635,-1.7752698580779982
-19.41994277682002,-1.7756816842804795
-19.419426737896305,-1.7760946994855442
-19.418884672361493,-1.776521277709625
-19.418348425836346,-1.7769362506051127
-19.417801765462368,-1.7773523878093647
-19.417227785589958,-1.7777821402600738
-19.4166600426434,-1.778200275392178
-19.416081369540628,-1.778619637581722
-19.415481517006754,-1.77904731017524
-19.414888480515522,-1.7794632530120364
-19.414276708476255,-1.7798855153265711
-19.413626685388607,-1.7803270640527165
-19.412984256917245,-1.780756617665951
-19.41233836478566,-1.7811818374366148
-19.41166136509138,-1.7816205343396108
-19.410992804474628,-1.7820469891614599
-19.410312427174652,-1.7824743201969346
-19.409599360462682,-1.7829152320514396
-19.408895554651856,-1.7833436833933027
-19.408179651276253,-1.7837728795050123
-19.407438552603715,-1.7842103419271353
-19.406699010630525,-1.784640124439572
-19.40594643789743,-1.7850709144313188
-19.405158637641737,-1.785514995200338
-19.4043817440613,-1.7859462715392227
-19.403593220212816,-1.7863775699288111
-19.402768373610787,-1.7868216877393899
-19.401954839105937,-1.7872531983262085
-19.40113808480495,-1.7876799649945236
-19.400273757751037,-1.7881247301738807
-19.399421247255802,-1.7885568253150375
-19.39855558047073,-1.7889891010393635
-19.397650185487212,-1.7894344411752656
-19.396758233110475,-1.7898666028963934
-19.39585271216429,-1.7902988759273142
-19.39490590103389,-1.7907441107057491
-19.3939841212487,-1.7911710897793947
-19.393038133939346,-1.7916027858196586
-19.392048824450562,-1.7920475325222145
-19.39107521130184,-1.7924786981503869
-19.39008767701402,-1.7929096149704207
-19.389056158711252,-1.7933530391017751
-19.388041293729813,-1.793782819084834
-19.387024323658707,-1.7942071643132027
-19.385950140596236,-1.7946486935508295
-19.38489307606296,-1.7950767298738919
-19.38382129737893,-1.795504227010412
-19.3827039530279,-1.7959432227246854
-19.381607446420677,-1.7963676182078367
-19.38051410651711,-1.79678475751292
-19.37941941408433,-1.7971967612777695
-19.378336576438112,-1.7975987104059041
-19.377202117496633,-1.7980142336956073
-19.375995845339524,-1.798449777752271
-19.374812490592245,-1.798870743869501
-19.373613607854672,-1.7992910261345503
-19.372362605381404,-1.7997230945475027
-19.371132951410093,-1.8001415019947593
-19.369887203798516,-1.8005591992839949
-19.368587290369323,-1.8009885975973507
-19.36730930027141,-1.8014044873993253
-19.366029097211673,-1.8018149746899597
-19.364677875350537,-1.802241738123401
-19.363333913896817,-1.802659900556282
-19.361987456983464,-1.8030727183599657
-19.360582769270078,-1.8034969450300116
-19.359201953815674,-1.803907706897879
-19.35780307321324,-1.8043176805805925
-19.35634343568435,-1.8047390184874954
-19.354908750451337,-1.8051469003739233
-19.3534717712457,-1.8055493189469884
-19.35195572596459,-1.8059673939709204
-19.350465352242146,-1.8063721357067906
-19.34895579303488,-1.8067759266238232
-19.347381000717363,-1.8071907243426377
-19.34583345132715,-1.8075920920266895
-19.344266146524603,-1.8079924207372566
-19.342648973221035,-1.8083990881647891
-19.341042782779343,-1.8087966950093968
-19.339415813477746,-1.8091932815362524
-19.33771887676174,-1.8096004771318854
-19.33605163680365,-1.809994288720455
-19.334363457045306,-1.8103868810025174
-19.332621812508197,-1.8107855037668268
-19.330911052707037,-1.811170800394424
-19.32915997904871,-1.811558968217021
-19.327333545646322,-1.8119573938330793
-19.32553953290413,-1.812342488370785
-19.323723766976926,-1.812726084080096
-19.321831127939763,-1.813119480041026
-19.31997288485042,-1.813499484577452
-19.318092676478162,-1.8138778407418397
-19.316154202740407,-1.8142615561345685
-19.31423082964584,-1.8146360514099082
-19.31228334219366,-1.8150091677575362
-19.310255363811,-1.8153913409797062
-19.30827636438365,-1.8157578088570794
-19.306320973246823,-1.8161146713697454
-19.30430728760273,-1.816477191774041
-19.302313773638105,-1.8168311888590731
-19.300261292150672,-1.8171900782476704
-19.298106984468504,-1.8175605169330593
-19.29599142749418,-1.8179182286994038
-19.293851929557395,-1.8182740200142284
-19.29162312059288,-1.8186384337926533
-19.289435521756293,-1.818990076146101
-19.28722312192547,-1.8193397547907952
-19.2849184357136,-1.8196978176993839
-19.282679634559997,-1.8200396795444438
-19.280388510115237,-1.820383703839407
-19.27802412228495,-1.8207325477014344
-19.275705396108528,-1.82106833903231
-19.273337939464408,-1.8214051888474438
-19.270869568760943,-1.8217501612190539
-19.268448143095256,-1.8220825083427366
-19.26600745159106,-1.8224115305734006
-19.263490202717158,-1.8227444772049144
-19.261042678570007,-1.8230615645828365
-19.258541098872715,-1.8233790852575886
-19.255907878530074,-1.8237069722913986
-19.253325009382248,-1.8240223332905134
-19.25074035380796,-1.8243318347998454
-19.248020074619046,-1.8246510689742417
-19.24534867949734,-1.824958307521283
-19.242646216453007,-1.8252629326308982
-19.239830062280102,-1.8255738955534635
-19.237065554802516,-1.8258728534353108
-19.23429987929793,-1.8261657739103183
-19.23138741221911,-1.8264677157018983
-19.228527689418645,-1.826757943311384
-19.22563379959869,-1.8270455078305943
-19.22261717697536,-1.8273385803882487
-19.219671494739107,-1.8276183347948152
-19.216740012077654,-1.8278916543721753
-19.213725996755183,-1.828168052716986
-19.210718864322235,-1.828439077817045
-19.207646529920886,-1.8287104063139872
-19.204452913149215,-1.828986207581549
-19.201320005473715,-1.8292507181872795
-19.198152104821236,-1.8295122397461319
-19.194852541475974,-1.8297784250201763
-19.191648092902675,-1.8300309506943937
-19.188375588570644,-1.8302828754614173
-19.18496544672381,-1.8305391964997122
-19.181619509726293,-1.8307846828193959
-19.178235493572487,-1.8310271105339302
-19.17470930606198,-1.8312737089532416
-19.171250308357656,-1.8315096670325826
-19.16778963812538,-1.831739924147951
-19.16418678998006,-1.8319730390819498
-19.16061989093948,-1.832197616343454
-19.1570113137563,-1.8324188093291647
-19.15325837583366,-1.8326424445831733
-19.149593366157884,-1.8328547234363226
-19.14590231843501,-1.8330618433488388
-19.14202943704822,-1.833272691079562
-19.13822780326751,-1.8334733045909253
-19.134381875216018,-1.8336700650003428
-19.13041700817527,-1.8338663326763678
-19.126495700360426,-1.8340538068068055
-19.12254191547251,-1.8342367063514367
-19.11847803710843,-1.83442011783402
-19.114475254299936,-1.8345967148818343
-19.110394560656356,-1.8347715855249884
-19.106154892047783,-1.8349470106933612
-19.10199678422029,-1.8351129981139733
-19.09783669666265,-1.8352731429379132
-19.093461555609604,-1.8354353399503007
-19.089123193592098,-1.8355901304199467
-19.084735772284827,-1.8357407385778473
-19.080212912627793,-1.835889822304324
-19.075776974321474,-1.8360300305502433
-19.0712908108238,-1.8361660460003473
-19.06661907431381,-1.8363015664728928
-19.06203719612659,-1.8364285096014976
-19.057453930613885,-1.836549653552999
-19.052639697194426,-1.836670057635282
-19.047913545342887,-1.8367820812542295
-19.043158041807455,-1.83688843754318
-19.038230545815512,-1.8369914282454474
-19.0333633495409,-1.8370863465051677
-19.02842805793664,-1.8371758713691677
-19.02335480745394,-1.8372611314148715
-19.018409654939507,-1.8373402541176258
-19.01337702662588,-1.8374181145823745
-19.008102356511696,-1.8374945253099895
-19.002950604975293,-1.8375630527235352
-18.99774317778285,-1.8376263486147337
-18.992320093362785,-1.8376860410237519
-18.987053561270656,-1.8377379995847785
-18.98167960004299,-1.8377850550678962
-18.976078861933896,-1.837827878318197
-18.970584743565272,-1.8378639047343037
-18.965029929805485,-1.8378945029721336
-18.959246076521165,-1.837920205019085
-18.953574106986444,-1.8379394294509417
-18.947900446941286,-1.8379528979448945
-18.941945317083345,-1.837959965266723
-18.936119088046613,-1.8379601290986591
-18.930251889657995,-1.8379528785065897
-18.92411816414239,-1.8379379227020267
-18.918141529811013,-1.837919216974265
-18.91208222827125,-1.8378975256513193
-18.905755037583518,-1.837869458940336
-18.89957429518398,-1.8378359287311492
-18.893391222743045,-1.8377964227714807
-18.886892595319306,-1.8377486838469028
-18.88045008764026,-1.837695316487757
-18.87399732618435,-1.8376359369857573
-18.86728095124056,-1.8375679438411692
-18.860692847733088,-1.8374953083720544
-18.854033442891804,-1.837415988005175
-18.847100582885673,-1.8373273503217253
-18.840303834227022,-1.8372342968216164
-18.83343607688651,-1.8371335176170935
-18.826360969642334,-1.8370239941087347
-18.819470579117578,-1.836911457212239
-18.812477804791758,-1.8367928592454361
-18.80510023887166,-1.836662747766195
-18.797926442135076,-1.8365300996010019
-18.790680059844778,-1.8363904172752568
-18.783135070877663,-1.836238416574338
-18.775733649022914,-1.8360831748105226
-18.76825105871775,-1.8359201948922204
-18.760459082030046,-1.8357442314067065
-18.75281584375497,-1.835565599302528
-18.74516722559554,-1.83538100949302
-18.737142592284123,-1.8351805726770933
-18.729263685732455,-1.8349771551200451
-18.721360965819773,-1.834764805500928
-18.71316152493403,-1.8345341182103745
-18.70501044682433,-1.834298286326531
-18.696826271114894,-1.8340554367934676
-18.688276932172695,-1.833795305828127
-18.67980552350978,-1.833531239297706
-18.67122537556967,-1.8332577003934434
-18.662289018597363,-1.8329664713148623
-18.653523153408255,-1.832674737482525
-18.644661834322935,-1.8323738604510225
-18.635438026165108,-1.8320543457736769
-18.626484945760417,-1.831738042704492
-18.61749617812994,-1.8314125182028833
-18.608168461664413,-1.8310598375249223
-18.598860666272703,-1.8306962457349785
-18.58926836508884,-1.8303138770095735
-18.579181691947067,-1.8299051577780308
-18.569267477380954,-1.8294971791398296
-18.559241355394867,-1.829078490993371
-18.548902398384342,-1.8286405668574968
-18.538680046095102,-1.8282012214594237
-18.52833455681887,-1.8277503899293592
-18.51758388299829,-1.8272749835547977
-18.507125418254358,-1.8268043988564056
-18.496487563965992,-1.8263138884227743
-18.485303221262164,-1.8257905911852683
-18.47426247381173,-1.8252674968438745
-18.46308148347271,-1.824731550378617
-18.451549855821668,-1.8241725109724638
-18.44014539983016,-1.8236132816679678
-18.42850672808045,-1.8230360158737784
-18.416481507016684,-1.8224332532466185
-18.40481154760255,-1.8218434044430154
-18.392980226062253,-1.821230372866847
-18.38053277557865,-1.8205770117605962
-18.3682165074184,-1.8199237703602464
-18.35572977290405,-1.8192551877932939
-18.342716758147546,-1.8185520403718518
-18.329951922389906,-1.8178560891992306
-18.31718137101528,-1.8171538393321538
-18.303993809708256,-1.81642427946223
-18.29131631450651,-1.8157316070501455
-18.27896566432407,-1.8150375230294449
-18.26665253710575,-1.8143522351863286
-18.255189551075365,-1.8137533751269161
-18.244298048118306,-1.813259809794219
-18.233225869862533,-1.8128541299802303
-18.222773436795414,-1.8125167384066967
-18.21280213570114,-1.8122149654428967
-18.20316223807495,-1.811920039455686
-18.194620169522487,-1.811639726525852
-18.18624145121009,-1.8113368270089907
-18.177744900476917,-1.8110115935478988
-18.17006185671651,-1.8106635157908082
-18.162358059755757,-1.8102270029686889
-18.15380952222463,-1.8096481288178086
-18.144937797679113,-1.8089584992626817
-18.135424341302116,-1.8081053576238455
-18.124914110365008,-1.8070071528968716
-18.114248728618314,-1.805700078755832
-18.103299723141507,-1.8041318686324186
-18.091745803871603,-1.8022271067662412
-18.08001951888463,-1.8000787906966484
-18.06751775545859,-1.7975902791553502
-18.05473011124523,-1.794852986524544
-18.043049400690826,-1.792200119024049
-18.032109340062757,-1.7895828005899397
-18.021365415712978,-1.786879800391624
-18.011208458337048,-1.7842077468912525
-18.001207416107608,-1.7815104332139018
-17.991263881082315,-1.7786522972780452
-17.982125737265495,-1.7759099601146517
-17.973609900496488,-1.7732755997589862
-17.965568478873244,-1.7707253845236022
-17.958536902841654,-1.7684521711353152
-17.952320981425633,-1.7664133949935688
-17.94681902661705,-1.7645886898917265
-17.942396238455018,-1.7631096994473316
-17.93891137684025,-1.7619371266413069
-17.93616104412386,-1.7610085097827994
-17.933745242755172,-1.7601975771228802
-17.931321240214167,-1.7593903002902054
-17.928795530933098,-1.758555854914875
-17.926340962269233,-1.7577513804007843
-17.92383291289904,-1.756935824237128
-17.921218121410025,-1.7560922559231122
-17.918651151878343,-1.7552706167915006
-17.916054033559814,-1.7544457314252757
-17.91334758403977,-1.7535928163009598
-17.91069074819369,-1.7527620353876916
-17.90800283368393,-1.751927938603138
-17.90520193345892,-1.751065475066734
-17.90245259887413,-1.7502253872535054
-17.89967140810281,-1.7493819652922014
-17.896773818215514,-1.7485099401381843
-17.893959677926347,-1.7476694916127833
-17.89108672092241,-1.7468178911958299
